101,,
TS: NRA-ILA,TS: WOSU Radio,TS: Chicago Tribune
procon.org,,
wikipedia.org,,
justfacts.com,,
procon.org,,
wikipedia.org,,
justfacts.com,,
V: Bloomberg,V: New York Times,V: Colion Noir
huffingtonpost.com,,
allsides.com,,
nbcnews.com,,
cfr.org,,
propublica.org,,
nytimes.com,,
,,
